"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]","Current(PhaseD) [A]"
5.03425,0.000144011267693331,0.000153618802345102,0.000133352399465462,3.73216790743814
5.03475,0.000143893347444342,0.000153570569340792,0.000133301763089684,3.72531897857231
5.03525,0.00861395416035586,0.000139139408066883,0.000129398755390026,3.71867307267404
5.0722,0.626463271679919,0.000138814312810127,0.000130128968746216,3.29906844116918
5.1175,1.36241484588579,0.000140442375299913,0.000131929316743103,2.93421173340144
5.1675,2.12554130407791,0.000141384820000224,0.000132152294081482,2.62493682253488
5.2175,2.80639374689721,0.000142162430089303,0.000132424797805814,2.35838573156612
5.2675,3.37820137346596,0.000142771291090614,0.000132481242183543,2.14170714513824
5.3175,3.79190624570968,0.00014348864612579,0.000132604959043971,1.94676674175197
5.3675,4.00522985860678,0.000144745838318185,0.000132805305037187,1.77221954846068
5.4169,3.96860158679924,0.00014384182963319,0.000128715420157824,1.61074163891934
5.4669,4.10107602086991,0.000144768599224936,0.000126139596114739,1.45374033405426
5.5169,4.24072215584802,0.000144943620359064,0.000125053584181753,1.30617980310696
5.5669,4.36597254418736,0.000145645605244523,0.000124910904363738,1.16305983036271
5.6169,4.49275425283663,0.000147671991368713,0.000125676388317807,1.02505485843131
5.66689999999999,4.62234355630489,0.000148697702889848,0.000127812411801837,0.893590338994381
5.71689999999999,4.71233385556574,0.000151017409793576,0.000130915019598399,0.771914401261787
5.76689999999999,4.79822122648144,0.000152163616846653,0.000132232365768689,0.657438081902567
5.81689999999999,4.88154071219988,0.000153078722647357,0.000132011779869853,0.546778162987969
5.86689999999999,4.94827546506338,0.000154125363109635,0.000132607076438505,0.4401656848935
5.91689999999999,5.00729402057373,0.000154113013198871,0.000133147435467993,0.336424034547189
5.96689999999999,5.09090394437248,0.000156331348130586,0.000132762894328774,0.234383361587196
6.01689999999999,5.16911217515349,0.000151534796036642,0.000132183819078779,0.132374735945643
6.06689999999999,5.2458777803626,0.000149275223455476,0.000130255204612471,0.028493703791776
6.11689999999999,5.33998859782247,0.000148071369999402,0.00014041355846406,0.000197782701717025
6.16689999999999,5.4472106320847,0.000147318504472869,0.000145204654108459,0.000161149962943639
6.20889999999999,5.53517656083296,0.000146533227003269,0.000145807322343721,0.000163110663002893
6.20939999999999,5.53613034384039,0.000146431882042608,0.0001460350572327,0.000163243687686294
6.20989999999999,5.52086776398299,0.000153429321986713,0.000152450463099773,0.000133248673210392
6.23229999999999,4.88108347396323,0.000153192995026836,0.000153505207734976,0.000129810306863626
6.25589999999999,4.33020569326887,0.000152447548963897,0.000153645567400733,0.00013103279650116
6.28114999999999,3.89348645578914,0.000152159763301749,0.000153661297628713,0.000133016244598429
6.29279999999999,3.72606586780763,0.000151628346855102,0.000153692891500281,0.000133735486767853
6.29329999999999,3.71924580301013,0.000151702441649572,0.000153582830912445,0.000133756069322382
6.29379999999999,3.712277507214,0.00906825322814586,0.000168867643842059,0.000137982000872802
6.33069999999999,3.27506849997223,0.656877777608595,0.000168963559938139,0.000138308830323606
6.37639999999999,2.88254750394687,1.42392589695258,0.000165765715183542,0.000137053495778823
6.42639999999999,2.54796772415366,2.2068709254431,0.000162679834562015,0.000133495812623141
6.47639999999999,2.26317217928097,2.88652969234411,0.000161021410534627,0.000133012052939143
6.52639999999999,2.02900915306736,3.46352526296204,0.000158835627680391,0.000130554855566268
6.57639999999999,1.8186811031908,3.87458899202253,0.000158012297836765,0.000135057459157588
6.62639999999999,1.62412032807958,4.03702363632273,0.000156610675997838,0.000127507448107639
6.67639999999999,1.43655416992322,4.11581142922262,0.000155995512132484,0.000120956032785118
6.72639999999999,1.25703312906912,4.28069031612014,0.000156246615284823,0.00012086937463823
6.77639999999999,1.0794824953714,4.46929089021112,0.000156420602476934,0.000123554053631938
6.82639999999999,0.907978276779423,4.63800207167184,0.000155685190344043,0.000126440300987579
6.87639999999999,0.742996673295886,4.79162078800465,0.000153942878573017,0.000130072023567522
6.92639999999999,0.586769395504697,4.93650504675705,0.000151538990543975,0.000134662616441966
6.97639999999999,0.446048427780778,5.05381723959034,0.000147496311778477,0.000135680465801198
7.02639999999999,0.313703988017981,5.16852457602985,0.000144900660607172,0.00013443011005082
7.07639999999999,0.185001166844785,5.26489496136612,0.000143497008543243,0.000135096715885286
7.12639999999999,0.0600128222690934,5.35232941382852,0.000141666419036488,0.000135516189962653
7.17639999999999,0.000214466982559343,5.44552359773731,0.000141216734510442,0.000143354783455037
7.22639999999999,0.000134612160598662,5.53057907917791,0.000141520567379212,0.000151321390045146
7.27639999999999,0.000135901270275687,5.60345927886679,0.000143806324147891,0.000151424075021602
7.32639999999999,0.000136524449705975,5.68505294435748,0.000146563835160959,0.000151231407596417
7.37639999999999,0.000135323462077653,5.78234788542853,0.000147791364082138,0.000150920607673488
7.42639999999998,0.000133932933930713,5.89018695271907,0.000148304829759455,0.000150404240418631
7.46744999999998,0.000131995040341277,5.97294534549856,0.000149267606435188,0.000149780047561692
7.46794999999998,0.000131635946976215,5.9745071528383,0.000149784187384686,0.000149613192156211
7.46844999999998,0.00016336087025507,5.95821634556139,0.000142504719215478,0.000143155304954498
7.49134999999998,0.000167018747325977,5.25589205028396,0.000142432627611205,0.000142239593096056
7.51509999999998,0.000165713821213445,4.63315865445325,0.000142863681955457,0.000142297541922836
7.53954999999998,0.000163983449151464,4.13540667638411,0.0001437448186687,0.000142236507886168
7.55134999999998,0.000163467525272004,3.94120366826942,0.000143904816578368,0.000142211485752893
7.55184999999998,0.00016342261871875,3.93344748459247,0.000143815424590506,0.000142180275012801
7.55234999999998,0.000167407829327253,3.92588799258169,0.00862276416311608,0.000157004003988429
7.58574999999998,0.000166480894921638,3.49376559183448,0.56822846122685,0.000157262897529851
7.62604999999998,0.00016441661055527,3.11109412931558,1.22846775588412,0.000155619162072745
7.67604999999998,0.000163916769732721,2.76736544847545,2.00108575592552,0.000154493122082196
7.72604999999998,0.000163348106640712,2.47727556356971,2.69725295752689,0.000153601377870161
7.77604999999998,0.000163048465822697,2.25174888764724,3.29021820478376,0.000152862088530817
7.82604999999998,0.000163124643234472,2.04761725651972,3.74303171311626,0.00015230671425114
7.87604999999998,0.000162192693067652,1.86776907458417,4.01047830237265,0.000150943070969226
7.92604999999998,0.000165729024735662,1.70322321083532,3.97477290762327,0.000151233550571108
7.97119999999998,0.00016854116540578,1.55794986458784,4.08474974529354,0.000150778645793348
8.02119999999998,0.000170209213412344,1.40775060185578,4.21593173451791,0.000150803981782016
8.07119999999998,0.000170828693276467,1.26199554821847,4.34609432247254,0.000150039072378249
8.12119999999998,0.000170463027485117,1.12076169791107,4.47553461336575,0.000148769930056974
8.17119999999998,0.000169108329978354,0.985050327379583,4.59198580768963,0.000147508944319239
8.22119999999998,0.000166257823663241,0.859247702046364,4.687987330744,0.000145386848539428
8.27119999999998,0.000163842668809669,0.74211169799069,4.77260228260902,0.000144134391170378
8.32119999999998,0.000163655364506462,0.630367288521784,4.8607540492666,0.00014242772229974
8.37119999999998,0.000163535856185858,0.522420659173344,4.93247107777095,0.000142099382937734
8.42119999999998,0.000162917062032465,0.41792698591173,4.99346411323166,0.000140892317568738
8.47119999999998,0.000162797848255395,0.315370856393517,5.07286441649493,0.000140349582020434
8.52119999999998,0.000163075083824848,0.213732477922033,5.14984645085047,0.000142956643674571
8.57119999999998,0.000164415909096803,0.110896795449896,5.22402740671877,0.000145744739003438
8.62119999999998,0.000166452526934744,0.00590422656711448,5.30766264506359,0.000147798685218921
8.67119999999998,0.000151730822259121,0.000168557931520451,5.4080262235242,0.000148243536691453
8.72119999999998,0.000150134660218227,0.000162501843055503,5.51458969831998,0.000149072680410892
8.72599999999998,0.000149679330977314,0.000163063393397835,5.52388230244902,0.000149336176905319
8.72649999999998,0.000149562665014,0.000164365466324392,5.52517873459811,0.000149614869243194
8.72699999999998,0.000143225721857182,0.000133801626016283,5.51001162565748,0.00014255285896837
8.74959999999998,0.000142146949600352,0.000130297265031967,4.86955223023695,0.00014278516459592
8.77334999999998,0.000142126464907215,0.000131325774337308,4.32053145645594,0.000143509254915743
8.79884999999998,0.000142171941839465,0.000132699195391377,3.88610538565021,0.000143490006567903
8.80994999999998,0.000142161685606648,0.000133257968217164,3.7272836648594,0.000143857181670801
8.81044999999998,0.000142168555084045,0.000133786173757953,3.72047341101819,0.000144110979684406
8.81094999999998,0.000156750740690678,0.00012987456184543,3.71386996911979,0.00863659619652485
8.84839999999998,0.000156810981024941,0.000130339021126738,3.29634852337047,0.635578159819978
8.89489999999998,0.000155447133452324,0.000131970292482573,2.92471160902522,1.38917053499417
8.94489999999998,0.000154210036137493,0.000132354898833884,2.61456507505984,2.14463638098138
8.99489999999998,0.00015367916158693,0.000132542421823318,2.35199578952569,2.81959724894207
9.04489999999998,0.000153148317010406,0.000132547873666067,2.1357018676366,3.37696146614583
9.09489999999998,0.000152068882507839,0.00013258260068687,1.94056738121682,3.80554406165469
9.14489999999998,0.000151184208942194,0.000132790609359119,1.76824042949506,3.93707640093581
9.19049999999998,0.00015161194191127,0.000128627797013878,1.61651356992934,4.00419829125292
9.24049999999998,0.000151463125831787,0.000126106016651402,1.46146318831505,4.09932121346341
9.29049999999998,0.000150774018309179,0.000124967958030943,1.31176651158755,4.22691688619599
9.34049999999998,0.000150148627854578,0.000124906757052295,1.16871066051409,4.36533928661809
9.39049999999998,0.000148771703081838,0.000125610874377899,1.03035100583567,4.49969022403242
9.44049999999998,0.000146741201350524,0.000127715426461669,0.897143285667716,4.60345972987775
9.49049999999997,0.000145112951993354,0.000130589036769713,0.776074249302178,4.70323543101102
9.54049999999997,0.000143874970283507,0.00013226771095938,0.660933976841784,4.80061855824331
9.59049999999997,0.000142433525081357,0.000132068665552204,0.55019762515934,4.87925089478924
9.64049999999997,0.000141369674361079,0.000132528280920444,0.443185752360507,4.94373854300398
9.69049999999997,0.000140597862747755,0.000132918009726122,0.339124641475534,5.0177338054902
9.74049999999997,0.000141507057851795,0.000132847490954225,0.2368555408163,5.09498565923812
9.79049999999997,0.000143042805901801,0.000132149606712341,0.134868465461541,5.16511308641485
9.84049999999997,0.000146705430525879,0.000130562976717849,0.031308660720424,5.23897715996018
9.89049999999997,0.000147635418132117,0.000140176936497168,0.000201617016239108,5.33295403117117
9.94049999999997,0.000148427938138654,0.000145081239246514,0.000161311472082741,5.43685917641464
9.98459999999997,0.000149092667051439,0.000145862204731096,0.000162519578104103,5.52842121485032
9.98509999999997,0.000149754502016076,0.00014601728697079,0.000163322163374163,5.5303625421754
9.98559999999997,0.000142760892466906,0.000152560493054109,0.000133583988105691,5.51506171658559
10,0.000142654912124638,0.000153638243926106,0.000129696319165515,5.08925214936854
